3.00000000000000000000e+03	 8.475e-08	 1.001e-03	-3.602e-07	-1.639e-03	 1.001e-03	 2.292e+01	-3.983e-03	-2.585e+01	-3.602e-07	-3.983e-03	 1.564e-06	 7.275e-03	-1.639e-03	-2.585e+01	 7.275e-03	 6.655e+01
3.03000000000000000000e+03	 9.004e-08	 1.051e-03	-3.745e-07	-1.686e-03	 1.051e-03	 2.356e+01	-4.100e-03	-2.642e+01	-3.745e-07	-4.100e-03	 1.590e-06	 7.317e-03	-1.686e-03	-2.642e+01	 7.317e-03	 6.654e+01
3.06000000000000000000e+03	 9.545e-08	 1.098e-03	-3.889e-07	-1.734e-03	 1.098e-03	 2.412e+01	-4.207e-03	-2.696e+01	-3.889e-07	-4.207e-03	 1.616e-06	 7.364e-03	-1.734e-03	-2.696e+01	 7.364e-03	 6.657e+01
3.09000000000000000000e+03	 1.010e-07	 1.149e-03	-4.030e-07	-1.778e-03	 1.149e-03	 2.476e+01	-4.322e-03	-2.750e+01	-4.030e-07	-4.322e-03	 1.638e-06	 7.386e-03	-1.778e-03	-2.750e+01	 7.386e-03	 6.646e+01
3.12000000000000000000e+03	 1.067e-07	 1.195e-03	-4.172e-07	-1.825e-03	 1.195e-03	 2.527e+01	-4.415e-03	-2.798e+01	-4.172e-07	-4.415e-03	 1.661e-06	 7.425e-03	-1.825e-03	-2.798e+01	 7.425e-03	 6.648e+01
3.15000000000000000000e+03	 1.125e-07	 1.244e-03	-4.312e-07	-1.869e-03	 1.244e-03	 2.583e+01	-4.514e-03	-2.846e+01	-4.312e-07	-4.514e-03	 1.682e-06	 7.448e-03	-1.869e-03	-2.846e+01	 7.448e-03	 6.641e+01
3.18000000000000000000e+03	 1.186e-07	 1.296e-03	-4.458e-07	-1.914e-03	 1.296e-03	 2.645e+01	-4.617e-03	-2.894e+01	-4.458e-07	-4.617e-03	 1.704e-06	 7.476e-03	-1.914e-03	-2.894e+01	 7.476e-03	 6.636e+01
3.21000000000000000000e+03	 1.248e-07	 1.341e-03	-4.609e-07	-1.965e-03	 1.341e-03	 2.692e+01	-4.699e-03	-2.938e+01	-4.609e-07	-4.699e-03	 1.730e-06	 7.537e-03	-1.965e-03	-2.938e+01	 7.537e-03	 6.652e+01
3.24000000000000000000e+03	 1.313e-07	 1.386e-03	-4.768e-07	-2.020e-03	 1.386e-03	 2.738e+01	-4.780e-03	-2.981e+01	-4.768e-07	-4.780e-03	 1.758e-06	 7.614e-03	-2.020e-03	-2.981e+01	 7.614e-03	 6.676e+01
3.27000000000000000000e+03	 1.381e-07	 1.435e-03	-4.929e-07	-2.073e-03	 1.435e-03	 2.790e+01	-4.873e-03	-3.028e+01	-4.929e-07	-4.873e-03	 1.787e-06	 7.680e-03	-2.073e-03	-3.028e+01	 7.680e-03	 6.691e+01
3.30000000000000000000e+03	 1.449e-07	 1.481e-03	-5.092e-07	-2.128e-03	 1.481e-03	 2.834e+01	-4.955e-03	-3.073e+01	-5.092e-07	-4.955e-03	 1.817e-06	 7.760e-03	-2.128e-03	-3.073e+01	 7.760e-03	 6.714e+01
3.33000000000000000000e+03	 1.517e-07	 1.523e-03	-5.255e-07	-2.184e-03	 1.523e-03	 2.873e+01	-5.029e-03	-3.115e+01	-5.255e-07	-5.029e-03	 1.847e-06	 7.843e-03	-2.184e-03	-3.115e+01	 7.843e-03	 6.740e+01
3.36000000000000000000e+03	 1.588e-07	 1.570e-03	-5.419e-07	-2.238e-03	 1.570e-03	 2.920e+01	-5.114e-03	-3.159e+01	-5.419e-07	-5.114e-03	 1.876e-06	 7.916e-03	-2.238e-03	-3.159e+01	 7.916e-03	 6.758e+01
3.39000000000000000000e+03	 1.661e-07	 1.622e-03	-5.588e-07	-2.291e-03	 1.622e-03	 2.973e+01	-5.210e-03	-3.204e+01	-5.588e-07	-5.210e-03	 1.906e-06	 7.982e-03	-2.291e-03	-3.204e+01	 7.982e-03	 6.771e+01
3.42000000000000000000e+03	 1.738e-07	 1.681e-03	-5.762e-07	-2.342e-03	 1.681e-03	 3.038e+01	-5.324e-03	-3.254e+01	-5.762e-07	-5.324e-03	 1.935e-06	 8.036e-03	-2.342e-03	-3.254e+01	 8.036e-03	 6.774e+01
3.45000000000000000000e+03	 1.817e-07	 1.728e-03	-5.946e-07	-2.405e-03	 1.728e-03	 3.082e+01	-5.409e-03	-3.297e+01	-5.946e-07	-5.409e-03	 1.971e-06	 8.142e-03	-2.405e-03	-3.297e+01	 8.142e-03	 6.810e+01
3.48000000000000000000e+03	 1.898e-07	 1.784e-03	-6.126e-07	-2.459e-03	 1.784e-03	 3.137e+01	-5.513e-03	-3.344e+01	-6.126e-07	-5.513e-03	 2.002e-06	 8.210e-03	-2.459e-03	-3.344e+01	 8.210e-03	 6.822e+01
3.51000000000000000000e+03	 1.979e-07	 1.828e-03	-6.314e-07	-2.524e-03	 1.828e-03	 3.173e+01	-5.588e-03	-3.385e+01	-6.314e-07	-5.588e-03	 2.040e-06	 8.324e-03	-2.524e-03	-3.385e+01	 8.324e-03	 6.863e+01
3.54000000000000000000e+03	 2.065e-07	 1.890e-03	-6.504e-07	-2.578e-03	 1.890e-03	 3.237e+01	-5.708e-03	-3.434e+01	-6.504e-07	-5.708e-03	 2.073e-06	 8.390e-03	-2.578e-03	-3.434e+01	 8.390e-03	 6.870e+01
3.57000000000000000000e+03	 2.151e-07	 1.937e-03	-6.698e-07	-2.643e-03	 1.937e-03	 3.275e+01	-5.788e-03	-3.475e+01	-6.698e-07	-5.788e-03	 2.111e-06	 8.502e-03	-2.643e-03	-3.475e+01	 8.502e-03	 6.907e+01
3.60000000000000000000e+03	 2.236e-07	 1.982e-03	-6.893e-07	-2.707e-03	 1.982e-03	 3.311e+01	-5.866e-03	-3.515e+01	-6.893e-07	-5.866e-03	 2.149e-06	 8.615e-03	-2.707e-03	-3.515e+01	 8.615e-03	 6.945e+01
